child_id,age,gender,language_level,cognitive_level,parental_support,session_id,timestamp,activity_type,task_difficulty,task_completion_time,success,hints_used,errors_made,movement_entropy,fidgeting_score,focus_duration,eye_tracking_score,speaking_turns,emotion_score,engagement_level,instruction_strategy,developmental_prediction
C058,51,F,Medium,Low,Moderate,C058_S11,2023-01-09,Counting,5,60.39,True,1,0,0.36,0.26,80.28,0.66,4,0.34,0.66,Visual,At-risk
C058,51,F,Medium,Low,Moderate,C058_S12,2023-02-07,Puzzle,5,190.34,True,0,2,0.38,0.49,191.96,0.97,5,-0.03,0.29,Verbal,On-track
C058,51,F,Medium,Low,Moderate,C058_S13,2023-05-20,Reading,5,234.91,True,1,2,0.37,0.01,201.01,0.56,8,-0.19,0.47,Visual,Advanced
C058,51,F,Medium,Low,Moderate,C058_S14,2023-03-06,Reading,4,204.36,False,0,1,0.33,0.13,191.13,0.64,2,0.07,0.61,Mixed,On-track
C058,51,F,Medium,Low,Moderate,C058_S15,2023-03-05,Reading,5,153.9,True,1,0,0.89,0.94,196.84,0.94,3,-0.35,0.67,Mixed,On-track
C058,51,F,Medium,Low,Moderate,C058_S16,2023-01-09,Drawing,4,125.23,True,0,2,0.28,0.96,96.08,0.62,5,0.64,0.82,Verbal,At-risk
C058,51,F,Medium,Low,Moderate,C058_S17,2023-05-14,Drawing,1,181.02,True,0,0,0.83,0.62,81.57,0.7,7,0.42,0.81,Verbal,At-risk
C058,51,F,Medium,Low,Moderate,C058_S18,2023-03-21,Counting,4,253.6,True,0,2,0.47,0.65,51.2,0.67,4,-0.57,0.93,Visual,At-risk
C058,51,F,Medium,Low,Moderate,C058_S19,2023-05-21,Puzzle,2,229.12,True,1,2,0.19,0.3,280.19,0.71,6,0.57,0.55,Verbal,At-risk
C058,51,F,Medium,Low,Moderate,C058_S20,2023-02-20,Counting,3,198.83,True,0,1,0.44,0.76,222.7,0.83,0,-0.72,0.38,Mixed,Advanced
C059,70,M,Low,Low,High,C059_S01,2023-04-22,Counting,1,31.8,True,2,3,0.86,0.54,117.3,0.74,7,-0.28,0.92,Visual,At-risk
C059,70,M,Low,Low,High,C059_S02,2023-05-30,Puzzle,4,72.93,True,1,2,0.23,0.55,46.69,0.94,5,0.45,0.6,Verbal,On-track
C059,70,M,Low,Low,High,C059_S03,2023-01-11,Reading,4,12.62,True,0,1,0.35,0.63,88.96,0.82,1,0.57,0.71,Hands-on,On-track
C059,70,M,Low,Low,High,C059_S04,2023-01-23,Drawing,4,144.7,False,0,0,0.49,0.7,152.71,0.73,5,0.66,0.83,Visual,On-track
C059,70,M,Low,Low,High,C059_S05,2023-06-08,Counting,4,222.07,True,0,3,0.82,0.48,174.82,0.77,2,-0.21,0.59,Mixed,Advanced
C059,70,M,Low,Low,High,C059_S06,2023-06-10,Puzzle,3,36.61,True,3,0,0.27,0.97,178.36,0.59,9,-0.19,0.98,Visual,At-risk
C059,70,M,Low,Low,High,C059_S07,2023-06-29,Puzzle,5,81.94,True,0,2,0.95,0.04,237.17,0.74,5,0.05,0.31,Visual,On-track
C059,70,M,Low,Low,High,C059_S08,2023-05-23,Counting,3,58.63,True,1,4,0.37,0.74,155.0,0.8,3,0.24,0.88,Mixed,On-track
C059,70,M,Low,Low,High,C059_S09,2023-02-19,Puzzle,3,29.21,True,1,1,0.46,0.22,125.2,0.86,5,0.45,0.78,Hands-on,On-track
C059,70,M,Low,Low,High,C059_S10,2023-02-04,Counting,2,177.41,False,0,0,0.76,0.01,228.22,0.57,3,-0.73,1.0,Mixed,On-track
C059,70,M,Low,Low,High,C059_S11,2023-04-23,Counting,1,109.09,True,0,2,0.14,0.14,51.34,0.79,5,0.44,0.55,Hands-on,On-track
C059,70,M,Low,Low,High,C059_S12,2023-05-26,Drawing,4,201.89,True,2,2,0.92,0.32,291.27,0.55,4,-0.96,0.31,Hands-on,On-track
C059,70,M,Low,Low,High,C059_S13,2023-04-30,Counting,4,53.24,True,0,3,0.6,0.74,190.9,0.98,7,0.22,0.38,Mixed,On-track
C059,70,M,Low,Low,High,C059_S14,2023-05-22,Drawing,4,106.35,False,0,2,0.52,0.95,143.01,0.93,6,-0.49,0.42,Visual,On-track
C059,70,M,Low,Low,High,C059_S15,2023-03-17,Counting,4,91.11,True,2,2,0.68,0.06,223.59,0.55,5,-0.41,0.7,Hands-on,On-track
C059,70,M,Low,Low,High,C059_S16,2023-06-13,Reading,2,52.17,True,0,2,0.67,0.42,137.0,0.85,8,0.15,0.92,Hands-on,Advanced
C059,70,M,Low,Low,High,C059_S17,2023-06-08,Counting,4,234.71,True,0,1,0.51,0.97,203.27,0.58,2,-0.02,0.48,Mixed,On-track
C059,70,M,Low,Low,High,C059_S18,2023-01-17,Reading,1,299.08,True,0,3,0.31,0.01,35.63,0.81,2,0.42,0.32,Visual,At-risk
C059,70,M,Low,Low,High,C059_S19,2023-05-22,Drawing,1,267.37,False,0,2,0.68,0.99,204.63,0.56,11,0.5,0.92,Hands-on,On-track
C059,70,M,Low,Low,High,C059_S20,2023-06-14,Counting,2,141.22,True,2,2,0.39,0.65,69.67,0.67,9,-0.15,0.83,Visual,On-track
C060,42,M,Low,Low,Low,C060_S01,2023-01-09,Drawing,3,253.57,True,0,5,0.39,0.6,250.76,0.74,4,-0.23,0.28,Visual,On-track
C060,42,M,Low,Low,Low,C060_S02,2023-01-09,Reading,5,160.29,True,1,0,0.95,0.0,293.74,0.86,7,-0.59,0.36,Hands-on,On-track
C060,42,M,Low,Low,Low,C060_S03,2023-06-29,Counting,1,120.19,False,0,3,0.44,0.87,113.77,0.54,3,0.19,0.94,Visual,On-track
C060,42,M,Low,Low,Low,C060_S04,2023-01-19,Puzzle,5,273.65,True,1,3,0.66,0.05,133.25,0.7,5,0.26,0.85,Mixed,On-track
C060,42,M,Low,Low,Low,C060_S05,2023-05-06,Puzzle,1,69.44,False,2,0,0.43,0.5,87.09,0.59,8,-0.81,0.58,Verbal,At-risk
C060,42,M,Low,Low,Low,C060_S06,2023-04-03,Reading,1,273.19,False,3,1,0.4,0.64,172.27,0.77,7,0.35,0.35,Mixed,At-risk
C060,42,M,Low,Low,Low,C060_S07,2023-01-15,Counting,3,140.45,False,0,1,0.29,0.66,167.91,0.62,9,0.36,0.44,Hands-on,At-risk
C060,42,M,Low,Low,Low,C060_S08,2023-03-19,Puzzle,5,282.01,True,1,2,0.9,0.08,193.47,0.93,2,-0.49,0.65,Mixed,Advanced
C060,42,M,Low,Low,Low,C060_S09,2023-01-25,Puzzle,1,299.93,True,1,1,0.32,0.8,177.37,0.65,5,0.53,0.56,Hands-on,On-track
C060,42,M,Low,Low,Low,C060_S10,2023-02-18,Drawing,3,286.32,True,1,0,0.68,0.63,59.82,0.73,8,-0.3,0.74,Hands-on,On-track
C060,42,M,Low,Low,Low,C060_S11,2023-06-10,Drawing,4,180.43,True,1,4,0.2,0.83,254.03,0.97,8,0.49,0.46,Hands-on,On-track
C060,42,M,Low,Low,Low,C060_S12,2023-01-28,Counting,3,143.03,True,2,3,0.13,0.75,292.49,0.81,3,0.31,0.59,Hands-on,At-risk
C060,42,M,Low,Low,Low,C060_S13,2023-04-20,Puzzle,2,118.78,True,0,3,0.67,0.57,180.62,0.91,6,0.47,0.6,Visual,On-track
C060,42,M,Low,Low,Low,C060_S14,2023-04-13,Counting,4,168.01,False,1,3,0.87,0.3,284.07,0.64,5,-0.11,0.99,Hands-on,On-track
C060,42,M,Low,Low,Low,C060_S15,2023-06-03,Reading,3,280.62,False,1,1,0.56,0.12,111.46,0.65,0,-0.29,0.29,Mixed,Advanced
C060,42,M,Low,Low,Low,C060_S16,2023-05-21,Counting,1,67.0,False,0,3,0.44,0.13,236.79,0.96,9,0.92,0.95,Mixed,On-track
C060,42,M,Low,Low,Low,C060_S17,2023-06-12,Reading,2,63.24,False,1,1,0.14,0.31,46.18,0.62,6,0.75,0.47,Mixed,On-track
C060,42,M,Low,Low,Low,C060_S18,2023-03-03,Drawing,3,225.14,True,0,3,0.76,0.1,179.39,0.91,9,-0.38,0.37,Verbal,On-track
C060,42,M,Low,Low,Low,C060_S19,2023-03-07,Counting,5,65.79,False,0,3,0.45,0.31,190.59,0.67,4,-0.22,0.61,Mixed,On-track
C060,42,M,Low,Low,Low,C060_S20,2023-04-12,Puzzle,2,108.44,True,2,0,0.13,0.77,134.07,0.57,5,-0.36,0.5,Hands-on,Advanced
C061,67,M,High,Low,Moderate,C061_S01,2023-01-02,Counting,2,178.61,True,0,1,0.72,0.35,139.37,0.85,3,0.47,0.36,Mixed,On-track
C061,67,M,High,Low,Moderate,C061_S02,2023-03-22,Puzzle,4,251.18,True,1,2,0.95,0.82,292.5,0.59,1,0.45,0.72,Mixed,Advanced
C061,67,M,High,Low,Moderate,C061_S03,2023-03-12,Drawing,3,174.51,True,0,3,0.73,0.07,134.12,0.65,1,-0.21,0.36,Visual,On-track
C061,67,M,High,Low,Moderate,C061_S04,2023-02-09,Drawing,2,189.54,True,1,2,0.41,0.13,192.01,0.69,5,0.21,0.73,Verbal,Advanced
C061,67,M,High,Low,Moderate,C061_S05,2023-03-05,Drawing,5,279.92,True,1,1,0.39,0.98,53.09,0.86,1,0.0,0.33,Verbal,On-track
C061,67,M,High,Low,Moderate,C061_S06,2023-05-27,Reading,4,108.17,True,0,2,0.74,0.73,35.66,0.7,5,0.63,0.27,Hands-on,On-track
C061,67,M,High,Low,Moderate,C061_S07,2023-01-20,Counting,5,23.25,True,0,2,0.35,0.28,245.4,0.99,2,0.52,0.64,Mixed,On-track
C061,67,M,High,Low,Moderate,C061_S08,2023-06-26,Puzzle,1,12.24,True,2,2,0.66,0.73,241.94,0.82,8,0.68,0.62,Hands-on,On-track
C061,67,M,High,Low,Moderate,C061_S09,2023-05-28,Reading,2,93.8,True,0,4,0.17,0.35,229.12,0.83,4,-0.38,0.37,Visual,On-track
C061,67,M,High,Low,Moderate,C061_S10,2023-03-27,Counting,5,259.27,True,0,0,0.83,0.74,266.49,0.56,9,0.42,0.67,Mixed,On-track
C061,67,M,High,Low,Moderate,C061_S11,2023-01-31,Drawing,4,13.41,True,0,2,0.31,0.2,143.35,0.66,6,-0.73,0.3,Hands-on,Advanced
C061,67,M,High,Low,Moderate,C061_S12,2023-01-03,Reading,5,226.72,True,0,2,0.31,0.21,261.67,0.6,7,0.35,0.85,Visual,On-track
C061,67,M,High,Low,Moderate,C061_S13,2023-03-23,Drawing,3,26.92,True,2,1,0.76,0.75,205.79,0.87,3,0.89,0.6,Verbal,At-risk
C061,67,M,High,Low,Moderate,C061_S14,2023-02-09,Puzzle,2,219.19,True,2,1,0.24,0.62,47.77,0.82,7,-1.0,0.91,Hands-on,Advanced
C061,67,M,High,Low,Moderate,C061_S15,2023-04-25,Puzzle,4,199.33,True,1,4,0.41,0.37,215.11,0.66,4,0.8,0.44,Visual,On-track
C061,67,M,High,Low,Moderate,C061_S16,2023-04-11,Drawing,5,290.06,True,0,1,0.95,0.61,111.9,0.82,5,0.08,0.99,Visual,On-track
C061,67,M,High,Low,Moderate,C061_S17,2023-05-27,Puzzle,2,89.67,True,0,1,0.14,0.97,227.13,0.86,4,-0.4,1.0,Hands-on,On-track
C061,67,M,High,Low,Moderate,C061_S18,2023-04-13,Reading,1,22.34,True,0,2,0.63,0.76,119.68,0.79,6,0.09,0.27,Mixed,On-track
C061,67,M,High,Low,Moderate,C061_S19,2023-02-04,Reading,3,36.38,True,0,5,0.31,0.03,140.81,0.73,5,0.67,0.98,Hands-on,On-track
C061,67,M,High,Low,Moderate,C061_S20,2023-06-16,Drawing,4,253.94,True,2,0,0.97,0.43,209.66,0.77,3,0.96,0.79,Hands-on,Advanced
C062,39,M,Low,Low,Moderate,C062_S01,2023-04-21,Counting,3,187.3,True,1,4,0.9,0.57,193.72,0.58,9,-0.43,0.22,Hands-on,On-track
C062,39,M,Low,Low,Moderate,C062_S02,2023-01-29,Reading,2,125.94,True,0,3,0.96,0.65,152.97,0.73,6,0.43,0.66,Verbal,On-track
C062,39,M,Low,Low,Moderate,C062_S03,2023-03-24,Counting,2,266.02,True,0,1,0.7,0.9,206.16,0.74,4,0.47,0.83,Hands-on,On-track
C062,39,M,Low,Low,Moderate,C062_S04,2023-03-20,Drawing,1,56.56,True,1,1,0.49,0.75,153.88,0.58,2,0.17,0.69,Mixed,At-risk
C062,39,M,Low,Low,Moderate,C062_S05,2023-04-24,Drawing,3,140.66,True,0,0,0.79,0.3,140.6,0.78,5,0.17,0.59,Verbal,Advanced
C062,39,M,Low,Low,Moderate,C062_S06,2023-03-01,Drawing,5,292.07,True,1,1,0.18,0.53,231.64,0.71,5,0.29,0.29,Hands-on,On-track
C062,39,M,Low,Low,Moderate,C062_S07,2023-01-22,Puzzle,5,164.61,True,1,0,0.1,0.05,290.99,0.56,4,-0.45,0.95,Hands-on,On-track
C062,39,M,Low,Low,Moderate,C062_S08,2023-06-08,Drawing,4,78.66,True,2,2,0.7,0.46,286.12,0.59,3,0.6,0.33,Mixed,Advanced
C062,39,M,Low,Low,Moderate,C062_S09,2023-01-04,Counting,2,293.75,True,0,5,0.68,0.04,48.61,0.86,3,-0.91,0.77,Hands-on,On-track
C062,39,M,Low,Low,Moderate,C062_S10,2023-04-26,Reading,5,217.98,True,0,0,0.73,0.23,261.7,0.73,11,-0.99,0.31,Visual,On-track
C062,39,M,Low,Low,Moderate,C062_S11,2023-05-18,Drawing,3,271.48,False,0,6,0.33,0.76,110.8,0.9,8,0.46,0.83,Visual,On-track
C062,39,M,Low,Low,Moderate,C062_S12,2023-03-08,Reading,1,64.95,False,1,2,0.58,0.28,55.99,0.73,3,-0.94,0.3,Hands-on,Advanced
C062,39,M,Low,Low,Moderate,C062_S13,2023-06-27,Puzzle,5,36.71,True,2,3,0.76,0.55,276.41,0.79,6,0.39,0.85,Verbal,Advanced
C062,39,M,Low,Low,Moderate,C062_S14,2023-05-15,Puzzle,1,71.0,True,1,3,0.14,0.02,204.62,0.77,5,0.79,0.74,Verbal,On-track
C062,39,M,Low,Low,Moderate,C062_S15,2023-02-21,Counting,1,179.0,False,2,1,0.67,0.81,125.4,0.54,8,0.63,0.68,Visual,At-risk
C062,39,M,Low,Low,Moderate,C062_S16,2023-01-03,Puzzle,3,199.26,True,0,1,0.54,0.96,256.74,0.97,7,-0.71,0.97,Verbal,On-track
C062,39,M,Low,Low,Moderate,C062_S17,2023-06-18,Counting,3,259.16,True,2,3,0.53,0.73,198.38,0.86,8,0.54,0.55,Mixed,On-track
C062,39,M,Low,Low,Moderate,C062_S18,2023-06-16,Reading,4,22.16,True,1,3,0.73,0.86,84.71,0.68,4,-0.2,0.55,Visual,On-track
C062,39,M,Low,Low,Moderate,C062_S19,2023-01-26,Counting,2,196.17,True,1,2,0.16,0.38,128.9,0.74,7,-0.37,0.87,Verbal,On-track
C062,39,M,Low,Low,Moderate,C062_S20,2023-01-23,Drawing,4,226.33,True,0,3,0.91,0.45,153.05,0.76,8,-0.93,0.47,Visual,Advanced
C063,38,M,Low,Low,High,C063_S01,2023-03-20,Counting,5,27.92,False,0,2,0.53,0.19,283.1,0.51,4,-0.0,0.35,Verbal,At-risk
C063,38,M,Low,Low,High,C063_S02,2023-01-05,Counting,5,252.54,False,0,1,0.64,0.36,257.89,0.86,3,-0.64,0.34,Hands-on,On-track
C063,38,M,Low,Low,High,C063_S03,2023-03-19,Drawing,5,266.63,True,1,5,0.79,0.16,219.32,0.88,5,0.68,0.87,Mixed,Advanced
C063,38,M,Low,Low,High,C063_S04,2023-03-12,Puzzle,2,150.52,True,2,3,0.38,0.45,259.72,0.89,4,0.37,0.31,Hands-on,Advanced
C063,38,M,Low,Low,High,C063_S05,2023-01-08,Counting,3,197.91,False,0,6,0.75,0.63,245.0,0.72,4,-0.23,0.85,Visual,On-track
C063,38,M,Low,Low,High,C063_S06,2023-04-11,Drawing,5,12.84,True,0,3,0.72,0.85,288.99,0.59,3,0.68,0.29,Visual,On-track
C063,38,M,Low,Low,High,C063_S07,2023-06-23,Drawing,4,161.12,False,1,1,0.78,0.69,194.67,0.52,6,0.45,0.77,Verbal,On-track
C063,38,M,Low,Low,High,C063_S08,2023-04-20,Counting,1,68.17,False,0,2,0.83,0.41,174.25,0.98,5,0.56,0.74,Mixed,On-track
C063,38,M,Low,Low,High,C063_S09,2023-05-19,Drawing,3,212.5,True,1,3,0.28,0.27,148.79,0.72,4,0.46,0.58,Visual,On-track
C063,38,M,Low,Low,High,C063_S10,2023-05-19,Drawing,2,89.09,False,0,1,0.87,0.1,228.11,0.87,5,0.17,0.42,Mixed,On-track
C063,38,M,Low,Low,High,C063_S11,2023-06-30,Drawing,3,118.02,True,3,2,0.19,0.54,111.49,0.83,4,-0.95,0.63,Verbal,Advanced
C063,38,M,Low,Low,High,C063_S12,2023-02-07,Drawing,1,109.33,True,1,1,0.31,0.06,81.4,0.72,6,0.91,0.49,Verbal,On-track
C063,38,M,Low,Low,High,C063_S13,2023-01-31,Drawing,5,160.44,True,0,2,0.54,0.63,57.99,0.76,6,0.97,0.77,Verbal,Advanced
C063,38,M,Low,Low,High,C063_S14,2023-01-08,Counting,5,162.91,True,0,2,0.31,0.14,84.44,0.68,2,0.71,0.38,Mixed,On-track
C063,38,M,Low,Low,High,C063_S15,2023-04-16,Counting,1,12.45,False,2,1,0.22,0.4,183.62,0.78,1,0.6,0.78,Verbal,Advanced
C063,38,M,Low,Low,High,C063_S16,2023-06-13,Counting,2,148.66,True,2,2,0.63,0.95,178.25,0.73,4,-0.92,0.44,Visual,On-track
C063,38,M,Low,Low,High,C063_S17,2023-02-03,Drawing,4,263.31,False,1,2,0.73,0.01,214.28,0.92,9,-0.66,0.98,Visual,Advanced
C063,38,M,Low,Low,High,C063_S18,2023-06-07,Counting,2,21.08,False,0,1,0.95,0.2,111.73,0.75,6,-0.09,0.91,Hands-on,At-risk
C063,38,M,Low,Low,High,C063_S19,2023-06-02,Drawing,5,235.76,True,0,1,0.25,0.01,261.85,0.78,3,-0.45,0.88,Visual,On-track
C063,38,M,Low,Low,High,C063_S20,2023-01-21,Reading,4,176.61,True,1,3,0.86,0.92,174.95,0.61,3,0.45,0.94,Visual,Advanced
C064,46,F,High,High,Moderate,C064_S01,2023-02-17,Reading,2,67.04,True,3,3,0.17,0.34,110.79,0.84,6,0.58,0.49,Verbal,On-track
C064,46,F,High,High,Moderate,C064_S02,2023-02-19,Drawing,3,138.62,True,1,1,0.35,0.54,218.54,0.82,10,-0.86,0.32,Visual,At-risk
C064,46,F,High,High,Moderate,C064_S03,2023-01-04,Counting,4,53.82,False,0,3,0.96,0.1,242.73,0.76,5,1.0,0.69,Mixed,On-track
C064,46,F,High,High,Moderate,C064_S04,2023-06-21,Drawing,2,272.87,False,1,2,0.83,0.37,296.13,0.68,11,0.12,0.91,Mixed,On-track
C064,46,F,High,High,Moderate,C064_S05,2023-04-23,Reading,5,296.74,False,1,1,0.38,0.03,204.16,0.9,8,0.26,0.99,Hands-on,Advanced
C064,46,F,High,High,Moderate,C064_S06,2023-03-05,Reading,1,25.28,True,0,2,0.38,0.83,282.4,0.94,5,-0.04,0.96,Verbal,On-track
C064,46,F,High,High,Moderate,C064_S07,2023-04-08,Counting,4,20.35,True,1,1,0.9,0.38,222.76,0.83,5,-0.29,0.73,Verbal,Advanced
C064,46,F,High,High,Moderate,C064_S08,2023-05-27,Puzzle,5,163.28,False,3,3,0.71,0.4,60.83,0.86,4,-0.33,0.41,Hands-on,On-track
C064,46,F,High,High,Moderate,C064_S09,2023-01-11,Drawing,3,279.03,True,0,1,0.38,0.38,245.15,0.6,7,-0.75,0.59,Hands-on,On-track
C064,46,F,High,High,Moderate,C064_S10,2023-01-11,Reading,1,75.9,True,1,0,0.41,0.81,245.31,0.75,4,-0.05,0.47,Hands-on,At-risk
C064,46,F,High,High,Moderate,C064_S11,2023-01-13,Drawing,4,68.19,True,1,2,0.37,0.93,152.01,0.62,6,-0.62,0.75,Verbal,On-track
C064,46,F,High,High,Moderate,C064_S12,2023-03-19,Counting,1,154.26,True,0,0,0.48,0.94,165.2,0.82,5,-0.18,0.28,Verbal,On-track
C064,46,F,High,High,Moderate,C064_S13,2023-06-06,Puzzle,4,223.09,True,1,3,0.66,0.16,125.57,0.97,4,-0.29,0.32,Hands-on,Advanced
C064,46,F,High,High,Moderate,C064_S14,2023-04-29,Reading,3,19.62,True,0,1,0.38,0.44,127.2,0.82,7,-0.06,0.42,Visual,On-track
C064,46,F,High,High,Moderate,C064_S15,2023-02-16,Drawing,5,91.93,True,1,1,0.11,0.98,253.56,0.7,8,-0.75,0.4,Verbal,On-track
C064,46,F,High,High,Moderate,C064_S16,2023-01-07,Drawing,3,188.56,False,1,1,0.74,0.92,185.62,0.59,2,0.03,0.26,Verbal,Advanced
C064,46,F,High,High,Moderate,C064_S17,2023-02-21,Reading,3,51.58,True,0,0,0.23,0.71,38.16,0.54,8,0.34,0.41,Visual,On-track
C064,46,F,High,High,Moderate,C064_S18,2023-06-16,Drawing,3,244.47,True,1,2,0.31,0.31,213.31,0.94,4,0.11,0.46,Hands-on,On-track
C064,46,F,High,High,Moderate,C064_S19,2023-01-30,Reading,1,203.28,True,4,4,0.63,0.06,296.16,0.9,3,0.73,0.52,Hands-on,On-track
C064,46,F,High,High,Moderate,C064_S20,2023-04-09,Drawing,4,56.71,True,1,3,0.78,0.58,56.32,0.79,9,-0.28,0.62,Verbal,On-track
C065,63,M,Medium,High,High,C065_S01,2023-02-08,Drawing,3,199.57,True,1,2,0.47,0.93,182.94,0.95,3,0.87,0.31,Mixed,On-track
C065,63,M,Medium,High,High,C065_S02,2023-01-14,Reading,1,216.39,True,3,5,0.91,0.0,124.9,0.56,10,-0.65,0.35,Verbal,At-risk
C065,63,M,Medium,High,High,C065_S03,2023-04-25,Counting,3,252.45,False,0,2,0.48,0.42,235.19,0.92,4,0.05,0.89,Hands-on,On-track
C065,63,M,Medium,High,High,C065_S04,2023-02-03,Drawing,4,205.77,True,1,2,0.5,0.68,116.0,0.56,5,-0.11,0.71,Visual,At-risk
C065,63,M,Medium,High,High,C065_S05,2023-01-04,Reading,3,134.23,True,1,3,0.48,0.96,104.03,0.79,3,0.62,0.55,Verbal,On-track
C065,63,M,Medium,High,High,C065_S06,2023-01-02,Reading,2,213.55,True,0,4,0.32,0.21,137.15,0.93,3,0.26,0.37,Visual,On-track
C065,63,M,Medium,High,High,C065_S07,2023-05-02,Reading,2,225.63,False,0,1,0.4,0.04,188.35,0.7,2,-0.64,0.58,Verbal,On-track
C065,63,M,Medium,High,High,C065_S08,2023-06-03,Puzzle,4,85.46,False,2,0,0.91,0.89,59.89,0.9,5,-0.36,0.46,Visual,On-track
C065,63,M,Medium,High,High,C065_S09,2023-06-08,Drawing,1,196.23,True,3,1,0.36,0.99,249.87,0.97,7,-0.23,0.64,Visual,On-track
C065,63,M,Medium,High,High,C065_S10,2023-06-17,Counting,5,217.33,True,1,0,0.24,0.65,44.26,0.51,4,0.89,0.28,Visual,Advanced
C065,63,M,Medium,High,High,C065_S11,2023-06-20,Counting,1,236.03,True,0,2,0.37,0.47,59.18,0.56,6,-0.71,0.83,Verbal,On-track
C065,63,M,Medium,High,High,C065_S12,2023-01-28,Reading,1,239.19,True,0,2,0.59,0.98,249.48,0.95,1,-0.83,0.41,Mixed,On-track
C065,63,M,Medium,High,High,C065_S13,2023-03-14,Drawing,5,94.69,True,1,2,0.77,0.68,292.28,0.75,3,0.38,0.45,Mixed,At-risk
C065,63,M,Medium,High,High,C065_S14,2023-04-03,Puzzle,5,190.1,True,2,1,0.52,0.8,255.01,0.64,6,0.98,0.32,Visual,On-track
C065,63,M,Medium,High,High,C065_S15,2023-04-05,Reading,5,55.43,True,0,2,0.15,0.37,261.02,0.75,6,0.51,0.78,Mixed,At-risk
C065,63,M,Medium,High,High,C065_S16,2023-05-21,Puzzle,5,242.75,True,1,1,0.48,0.34,124.61,0.55,4,-0.17,0.45,Verbal,On-track
C065,63,M,Medium,High,High,C065_S17,2023-06-27,Counting,4,24.54,True,0,2,0.34,0.17,63.64,0.9,5,0.3,0.32,Verbal,On-track
C065,63,M,Medium,High,High,C065_S18,2023-02-23,Drawing,2,237.01,False,0,2,0.2,0.75,97.37,0.5,2,-0.33,0.42,Hands-on,On-track
C065,63,M,Medium,High,High,C065_S19,2023-06-11,Puzzle,3,27.34,False,1,2,0.42,0.44,253.17,0.67,4,0.79,0.37,Verbal,At-risk
C065,63,M,Medium,High,High,C065_S20,2023-06-30,Counting,4,248.49,True,0,3,0.74,0.67,186.46,0.93,4,-0.33,0.94,Verbal,Advanced
C066,62,F,High,High,High,C066_S01,2023-04-01,Drawing,3,260.92,True,2,2,0.41,0.64,94.75,0.61,8,-0.39,0.74,Hands-on,On-track
C066,62,F,High,High,High,C066_S02,2023-06-11,Reading,5,215.81,True,2,2,0.67,0.54,89.48,0.88,5,-0.21,0.25,Verbal,On-track
C066,62,F,High,High,High,C066_S03,2023-06-06,Drawing,1,139.84,True,0,3,0.56,0.77,192.04,0.51,6,-0.12,0.63,Hands-on,Advanced
C066,62,F,High,High,High,C066_S04,2023-01-01,Puzzle,4,149.15,True,3,3,1.0,0.87,177.55,0.78,1,0.61,0.23,Visual,At-risk
C066,62,F,High,High,High,C066_S05,2023-01-31,Drawing,2,233.13,True,1,3,0.51,0.66,109.92,0.66,5,-0.97,0.92,Mixed,Advanced
C066,62,F,High,High,High,C066_S06,2023-04-16,Puzzle,2,40.4,True,2,1,0.13,0.84,108.97,0.92,7,-0.98,0.64,Verbal,On-track
C066,62,F,High,High,High,C066_S07,2023-06-13,Drawing,4,168.75,True,1,0,0.67,0.1,130.75,0.71,4,0.22,0.78,Visual,On-track
C066,62,F,High,High,High,C066_S08,2023-03-14,Counting,4,97.36,False,4,2,0.94,0.47,66.3,0.71,8,-0.9,0.67,Mixed,On-track
C066,62,F,High,High,High,C066_S09,2023-05-10,Counting,2,130.68,True,0,1,0.77,0.38,286.17,0.71,9,-0.23,0.35,Mixed,On-track
C066,62,F,High,High,High,C066_S10,2023-03-27,Counting,2,236.2,False,4,2,0.79,0.96,185.92,0.74,5,0.53,0.51,Verbal,On-track
C066,62,F,High,High,High,C066_S11,2023-01-08,Drawing,2,14.26,True,0,0,0.47,0.84,69.15,0.78,5,0.26,0.67,Visual,Advanced
C066,62,F,High,High,High,C066_S12,2023-06-22,Reading,4,189.48,True,0,1,0.78,0.96,264.3,0.61,5,-0.49,0.28,Mixed,At-risk
C066,62,F,High,High,High,C066_S13,2023-06-15,Drawing,4,49.22,True,1,3,0.57,0.02,146.57,0.79,3,-0.3,0.98,Verbal,At-risk
C066,62,F,High,High,High,C066_S14,2023-05-18,Counting,5,12.65,True,0,2,0.77,0.06,115.97,0.78,6,0.71,0.65,Verbal,Advanced
C066,62,F,High,High,High,C066_S15,2023-01-15,Counting,3,16.18,True,2,0,0.82,0.81,62.54,0.65,8,-0.35,0.88,Hands-on,At-risk
C066,62,F,High,High,High,C066_S16,2023-05-23,Puzzle,2,206.67,True,1,2,0.97,0.84,181.83,0.95,4,0.29,0.85,Visual,At-risk
C066,62,F,High,High,High,C066_S17,2023-04-01,Puzzle,4,90.19,True,0,5,0.12,0.33,45.51,0.66,2,0.03,0.37,Mixed,On-track
C066,62,F,High,High,High,C066_S18,2023-01-08,Counting,3,181.21,True,3,1,0.63,0.4,163.97,0.58,8,-0.17,0.26,Mixed,At-risk
C066,62,F,High,High,High,C066_S19,2023-02-12,Reading,3,21.8,True,3,5,0.39,0.31,49.24,0.71,14,-0.7,0.57,Visual,On-track
C066,62,F,High,High,High,C066_S20,2023-03-20,Counting,3,277.19,True,0,3,0.51,0.61,252.01,0.59,4,0.59,0.46,Hands-on,On-track
